,id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,power_units,hp_or_lbs,carb_fuel_injection,subcategory_no,ev_date,ev_dow,ev_time,ev_country,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,apt_name,apt_dist,apt_dir,apt_elev,wx_obs_time,wx_obs_dir,wx_obs_elev,wx_obs_dist,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,wx_cond_basic
1144,20090827X634171,091,NONE,James B. Taplin,RV-6,2.0,1.0,FIXD,1600.0,AIR,Y,COND,3.0,442.0,Y,INST,Y,CIC ,1640.0,O37 ,N,N,3587.5,FLTI,F,Yes,Y,,,1,REC,Lycoming,150.0,HP,CARB,6,2009-08-27,Th,1711.0,USA,2009,8,,,394313N,0122847W,Orland Haigh Field,0.0,,215.0,1653.0,125.0,240.0,28.0,DAYL,CLER,0.0,0.0,NONE,,,40.0,77.0,52.0,260.0,U,3.0,F,T,0.0,30.059999465942383,,,FATL,,,,2,0,0,0,2.0,VMC
1145,20090828X638111,091,NONE,PIPER,PA-25-235,1.0,1.0,FIXD,,AIR,N,ANNL,199.0,8430.0,Y,INST,N,BGE ,,BGE ,N,N,340.0,PLT,M,Yes,N,,,1,REC,LYCOMING,250.0,HP,CARB,5,2009-08-27,Th,1300.0,USA,2009,8,,,305817N,0843815W,,0.0,,,1300.0,274.0,141.0,4.0,DAYL,CLER,0.0,0.0,,,,10.0,73.0,72.0,90.0,U,3.0,F,T,0.0,30.040000915527344,,,NONE,,,,0,0,1,0,1.0,VMC
1146,20090828X734161,135,VFR,CESSNA,210K,6.0,1.0,RETR,3800.0,AIR,N,ANNL,5.0,8192.0,Y,,N,FLG ,1350.0,SOW ,N,N,7760.0,PLT,M,Yes,N,,,1,REC,Continental,300.0,HP,FINJ,7,2009-08-27,Th,1430.0,USA,2009,8,,,341346N,0110414W,,0.0,,,1430.0,110.0,6415.0,6.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,64.0,36.0,0.0,U,,F,F,0.0,30.36000061035156,,,NONE,,,,0,0,2,0,2.0,VMC
1147,20090830X005521,091,NONE,STONE,Kitfox Series 6,2.0,1.0,FIXD,1550.0,AIR,Y,ANNL,30.0,426.0,Y,PERS,N,0U8 ,19.0,U56 ,N,N,682.0,PLT,M,No,N,,,1,REC,Rotax,100.0,HP,CARB,6,2009-08-30,Su,20.0,USA,2009,8,,,443620N,1135431W,May,0.0,,5324.0,,0.0,,0.0,DAYL,,0.0,7000.0,BKN,,,10.0,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,SERS,,,,0,0,0,2,2.0,VMC
1148,20090830X548121,091,NONE,BOND NEAL O,S-9,1.0,1.0,FIXD,710.0,AIR,Y,COND,52.0,52.0,Y,PERS,N,50PA,1345.0,50PA,N,N,367.0,PLT,M,No,Y,,,1,REC,Rotax,65.0,HP,CARB,3,2009-08-30,Su,1350.0,USA,2009,8,,,040568N,0752149W,,0.0,,,1351.0,180.0,393.0,18.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,72.0,63.0,0.0,U,,F,F,0.0,29.899999618530277,,,FATL,,,,1,0,0,0,1.0,VMC
1149,20090830X058451,091,NONE,CURTISS WRIGHT,TRAVEL AIR,3.0,1.0,FIXD,,AIR,N,,,,Y,OWRK,N,KMYF,1800.0,KMYF,Y,N,12500.0,PLT,M,,N,,,1,REC,WRIGHT,90.0,HP,,6,2009-08-30,Su,1845.0,USA,2009,8,,,324856N,0117823W,Montgomery Field,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,81.0,0.0,180.0,U,9.0,F,T,0.0,29.850000381469727,,,NONE,,,,0,0,2,0,2.0,VMC
1150,20090831X007111,091,NONE,BEECH,B19,4.0,1.0,FIXD,,AIR,N,ANNL,14.0,4597.0,Y,PERS,N,THV ,,THV ,N,N,293.0,PLT,,,N,,,1,REC,LYCOMING,180.0,HP,,2,2009-08-30,Su,2000.0,USA,2009,8,,,395524N,0765236W,,0.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
1151,20090831X206351,091,NONE,Weber,PELICAN,2.0,1.0,FIXD,1320.0,AIR,Y,COND,3.0,296.0,Y,PERS,N,SRC ,1725.0,SRC ,N,N,5100.0,PLT,M,Yes,N,,,1,REC,Rotex,80.0,HP,CARB,2,2009-08-26,We,1725.0,USA,2009,8,,,351238N,0914415W,Searcy Municipal,0.0,,264.0,1656.0,0.0,264.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,88.0,64.0,150.0,U,4.0,F,T,0.0,30.09000015258789,,,NONE,,,,0,0,1,0,1.0,VMC
1152,20090831X212371,091,NONE,WARNER LEWIS,STEEN,2.0,1.0,FIXD,1750.0,AIR,Y,ANNL,,426.0,Y,PERS,Y,BJC ,1758.0,BJC ,N,N,21059.5,PLT,M,Yes,N,,,1,REC,Lycoming,200.0,HP,FINJ,6,2009-08-30,Su,1758.0,USA,2009,8,,,395432N,0010572W,Rocky Mountain Metropolitan,0.0,,5670.0,1801.0,0.0,5670.0,0.0,DAYL,SCAT,700.0,1000.0,BKN,,,10.0,64.0,50.0,0.0,Y,3.0,T,T,0.0,30.229999542236328,,,NONE,,,,0,0,2,0,2.0,VMC
1153,20090831X645571,PUBU,CVFR,PIPER,PA-18-150,2.0,1.0,FIXD,2000.0,AIR,N,ANNL,,3650.0,Y,PUBF,N,,1715.0,,N,N,3727.0,PLT,M,No,N,,,1,REC,LYCOMING,180.0,HP,CARB,6,2009-08-31,Mo,150.0,USA,2009,8,,,603248N,0161612W,,0.0,,,2053.0,210.0,126.0,25.0,DAYL,,0.0,2800.0,OVC,,,10.0,54.0,46.0,210.0,U,18.0,F,F,26.0,30.06999969482422,,,NONE,,,,0,0,1,0,1.0,VMC
1154,20090901X146161,091,UNK,CESSNA,152,2.0,1.0,FIXD,,AIR,N,,,,Y,INST,N,MER ,,MER ,N,N,50.0,DSTU,,,N,,,1,REC,LYCOMING,115.0,HP,,6,2009-08-31,Mo,2200.0,USA,2009,8,,,372250N,0120345W,Merced/Castle,0.0,,,,0.0,,0.0,DAYL,FEW,4000.0,9000.0,BKN,,,10.0,99.0,0.0,280.0,U,7.0,F,T,0.0,29.809999465942383,,,NONE,,,,0,0,1,0,1.0,VMC
1155,20090903X216231,091,NONE,HELIO,H-295,6.0,1.0,FIXD,3800.0,AIR,N,ANNL,31.0,7041.0,Y,OWRK,N,NDN ,1200.0,,N,N,16318.0,PLT,M,No,N,,,1,REC,LYCOMING,295.0,HP,CARB,7,2009-09-02,We,2130.0,USA,2009,9,,,594749N,1571016W,,0.0,,,,0.0,,0.0,DAYL,,0.0,1200.0,BKN,,,5.0,55.0,0.0,90.0,U,10.0,F,F,15.0,0.0,,,NONE,,,,0,0,3,0,3.0,VMC
1156,20090903X648401,PUBU,CVFR,AVIAT AIRCRAFT INC,A-1B,2.0,1.0,FIXD,2000.0,AIR,N,ANNL,,2311.0,Y,PUBF,N,GKN ,1436.0,,N,N,1700.0,PLT,M,Yes,N,,,1,REC,LYCOMING,180.0,HP,CARB,6,2009-09-03,Th,2008.0,USA,2009,9,,,555513N,1592924W,,0.0,,,1453.0,255.0,1586.0,19.0,DAYL,CLER,0.0,18000.0,OVC,,,10.0,54.0,39.0,0.0,Y,6.0,T,F,8.0,29.770000457763672,,,NONE,,,,0,0,1,0,1.0,VMC
1157,20090904X827561,091,NONE,NAVION,NAVION G,4.0,1.0,FIXD,3150.0,AIR,N,ANNL,,2717.0,Y,PERS,N,C20 ,1300.0,C20 ,N,N,950.0,PLT,M,No,N,,,1,REC,CONT MOTOR,260.0,HP,,7,2009-08-25,Tu,1325.0,USA,2009,8,,,004228N,0086287W,,0.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
1158,20090904X138411,091,NONE,MCDONNELL DOUGLAS HELICOPTER,369E,4.0,1.0,FIXD,,HELI,N,100H,,1673.0,,POSI,N,XLL ,1515.0,SWF ,N,N,6831.0,PLT,M,Yes,N,,,1,TS,Rolls Royce,420.0,HP,,5,2008-09-29,Mo,1525.0,USA,2008,9,,,404317N,0752028W,Queen City Airport,13.0,,399.0,1451.0,224.0,393.0,6.0,DAYL,,2900.0,2900.0,BKN,,,10.0,68.0,57.0,290.0,U,9.0,F,T,0.0,29.979999542236328,,,NONE,,,,0,0,1,0,1.0,VMC
1159,20090907X256251,091,NONE,AERONCA,15AC,4.0,1.0,FIXD,2050.0,AIR,N,ANNL,,5709.0,Y,PERS,N,,1745.0,,N,N,13000.0,PLT,M,No,N,,,1,REC,CONT MOTOR,145.0,HP,CARB,6,2009-09-07,Mo,200.0,USA,2009,9,,,682427N,1612116W,,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,20.0,37.0,30.0,300.0,U,12.0,F,F,17.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
1160,20090907X305501,091,NONE,PIPER,PA-18-150,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,1073.0,Y,PERS,N,FAI ,1330.0,xxx ,N,N,3250.0,PLT,M,Yes,N,,,1,REC,LYCOMING,180.0,HP,CARB,2,2009-09-07,Mo,1900.0,USA,2009,9,,,641423N,1474440W,Private,0.0,,1200.0,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,64.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
1161,20090908X215201,091,UNK,CESSNA,P206B,6.0,1.0,FIXD,3600.0,AIR,N,UNK,,,Y,PERS,N,TRK ,149.0,,N,N,257.0,PLT,F,No,N,,,1,REC,Continental,285.0,HP,FINJ,6,2009-09-08,Tu,149.0,USA,2009,9,,,391912N,0120822W,Truckee-Tahoe Airport,0.0,,5900.0,150.0,0.0,5900.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,66.0,28.0,260.0,U,10.0,F,T,0.0,30.09000015258789,,,SERS,,,,0,0,0,4,4.0,VMC
1162,20090908X926461,091,NONE,BLUM MATTHEW,AVENTURA II,2.0,1.0,FIXD,1150.0,AIR,Y,COND,3.0,108.0,Y,PERS,N,,2111.0,,N,N,155.0,PLT,M,No,Y,,,1,REC,Rotax,64.0,HP,CARB,5,2009-09-06,Su,2118.0,USA,2009,9,,,262338N,0080613W,Boca Raton Airport,1.0,,13.0,2120.0,196.0,13.0,1.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,84.0,75.0,130.0,U,10.0,F,T,0.0,30.01000022888184,,,FATL,,,,1,0,0,0,1.0,VMC
1163,20090908X120421,091,NONE,SWALLEY MARK H,CH 701 SP,2.0,1.0,FIXD,1160.0,AIR,Y,COND,,222.0,Y,PERS,N,PWT ,128.0,PWT ,N,N,282.0,PLT,M,No,N,,,1,REC,ROTAX,100.0,HP,,6,2009-09-07,Mo,126.0,USA,2009,9,,,472924N,1224553W,Bremerton National Airport,0.0,,444.0,115.0,0.0,444.0,0.0,DAYL,FEW,1600.0,0.0,NONE,,,10.0,57.0,48.0,200.0,U,21.0,F,F,26.0,29.950000762939453,,,NONE,,,,0,0,1,0,1.0,VMC
1164,20090908X141481,137,NONE,BELL,UH-1B,2.0,1.0,FIXD,,HELI,N,ANNL,17.0,9587.0,,AAPL,N,62ND,,,N,N,14000.0,PLT,M,Yes,N,,,1,TS,LYCOMING,1400.0,HP,,3,2009-09-06,Su,1305.0,USA,2009,9,,,047554N,0972940W,,0.0,,,1255.0,45.0,845.0,6.0,DAYL,CLER,0.0,0.0,NONE,,,7.0,61.0,59.0,180.0,U,7.0,F,T,0.0,30.049999237060547,,,SERS,,,,0,0,0,1,1.0,VMC
1165,20090908X144591,091,NONE,PIPER,J3C-65,2.0,1.0,FIXD,1220.0,AIR,N,ANNL,,2276.0,Y,PERS,,WS69,2200.0,WS69,N,N,375.0,PLT,M,No,N,,,1,REC,CONT MOTOR,85.0,HP,CARB,6,2009-09-06,Su,2230.0,USA,2009,9,,,044343N,0914014W,Log Cabin Airport,0.0,,840.0,356.0,30.0,913.0,20.0,DAYL,,0.0,5000.0,BKN,,,10.0,75.0,54.0,190.0,U,6.0,F,T,0.0,30.149999618530277,,,NONE,,,,0,0,2,0,2.0,VMC
1166,20090908X146291,091,NONE,CESSNA,195,5.0,1.0,FIXD,3350.0,AIR,N,ANNL,,,Y,PERS,Y,CMA ,2330.0,CMA ,N,N,2200.0,PLT,M,UNK,N,,,1,REC,JACOBS,300.0,HP,,6,2009-09-05,Sa,100.0,USA,2009,9,,,341249N,0119539W,Camarillo Airport,0.0,,77.0,55.0,0.0,77.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,79.0,59.0,250.0,U,5.0,F,T,0.0,29.76000022888184,,,NONE,,,,0,0,2,0,2.0,VMC
1167,20090908X150571,091,VFR,PIPER,PA-20,4.0,1.0,FIXD,,AIR,N,ANNL,,1800.0,Y,INST,Y,BZN ,1815.0,HVR ,N,N,4777.0,FLTI,M,Yes,N,,,1,REC,LYCOMING,140.0,HP,,6,2009-09-05,Sa,1815.0,USA,2009,9,,,454639N,0011197W,Gallatin Field Airport,0.0,,4473.0,2356.0,0.0,4473.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,81.0,41.0,0.0,U,,F,F,0.0,30.01000022888184,,,NONE,,,,0,0,2,0,2.0,VMC
1168,20090908X224061,091,NONE,AERONCA,11AC,2.0,1.0,FIXD,1250.0,AIR,N,ANNL,31.700000762939453,1749.0,Y,PERS,N,,1700.0,,N,N,564.0,PLT,M,No,N,,,1,REC,CONT MOTOR,65.0,HP,CARB,2,2009-09-05,Sa,1715.0,USA,2009,9,,,421616N,0845748W,,0.0,,,1853.0,265.0,874.0,29.0,DAYL,SCAT,5000.0,0.0,NONE,,,10.0,79.0,52.0,180.0,U,3.0,F,T,0.0,30.26000022888184,,,NONE,,,,0,0,1,0,1.0,VMC
1169,20090908X355121,091,NONE,QUICKSILVER,Sport 2S,2.0,1.0,FIXD,1000.0,AIR,N,COND,4.0,299.0,Y,PERS,N,FD92,1230.0,FD92,N,N,165.0,PLT,M,No,N,,,1,REC,Rotax,64.0,HP,CARB,5,2009-07-29,We,1230.0,USA,2009,7,,,284358N,0081443W,Southerland Strip Airport,0.0,,15.0,1253.0,290.0,55.0,9.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,81.0,75.0,260.0,U,7.0,F,T,0.0,29.920000076293945,,,NONE,,,,0,0,1,0,1.0,VMC
1170,20090908X519011,091,IFR,CESSNA,T210,6.0,1.0,RETR,4000.0,AIR,N,ANNL,,5771.0,Y,PERS,N,RVS ,1533.0,0R3 ,N,N,4567.0,PLT,M,No,N,,,1,REC,Continental,300.0,HP,FINJ,6,2009-09-07,Mo,1533.0,USA,2009,9,,,003625N,0955835W,Richard Lloyd Jones Jr Airport,1.0,,638.0,1553.0,190.0,638.0,1.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,79.0,66.0,130.0,U,3.0,F,T,0.0,30.040000915527344,,,NONE,,,,0,0,1,0,1.0,VMC
1171,20090908X649341,091,CVFR,MESSERSCHMITT-BOELKOW-BLOHM,BO-105S,5.0,2.0,FIXD,5731.0,HELI,N,COAW,,16155.0,Y,OWRK,N,L83 ,1900.0,L83 ,N,N,10033.0,PLT,M,Yes,N,,,1,TS,ALLISON,420.0,HP,,2,2009-09-06,Su,1900.0,USA,2009,9,,,294452N,0904958W,Thibodaux Municipal,0.0,,9.0,,0.0,,0.0,DAYL,SCAT,2000.0,0.0,OVC,,,10.0,84.0,0.0,270.0,U,5.0,F,T,0.0,0.0,,,MINR,,,,0,1,0,0,1.0,VMC
1172,20090908X851071,091,NONE,ROBINSON HELICOPTER,R44,4.0,1.0,FIXD,2400.0,HELI,N,UNK,,1067.0,Y,PERS,N,POA ,1945.0,TOA ,N,N,911.0,PLT,M,No,N,,,1,REC,LYCOMING,250.0,HP,CARB,6,2009-09-03,Th,2000.0,USA,2009,9,,,334812N,1182022W,Zamperini Field Airport,1.0,,103.0,2048.0,0.0,103.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,86.0,61.0,300.0,U,14.0,F,T,0.0,29.8700008392334,,,NONE,,,,0,0,1,0,1.0,VMC
1173,20090909X824461,121,IFR,BOEING,737,145.0,2.0,RETR,139500.0,AIR,N,COAW,,69060.0,Y,,Y,KLAS,1755.0,KLAX,N,N,13641.0,PLT,M,Yes,N,,,1,TF,CFM,,,,2,2009-09-08,Tu,1854.0,USA,2009,9,,,335633N,1182426W,Los Angeles International,0.0,,125.0,1853.0,0.0,125.0,0.0,DAYL,FEW,900.0,0.0,NONE,,,10.0,73.0,61.0,270.0,U,10.0,F,T,0.0,29.8700008392334,,,NONE,,,,0,0,142,0,142.0,VMC
1174,20090909X439361,137,NONE,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,1.0,1.0,FIXD,4500.0,AIR,N,ANNL,268.0,8460.2001953125,,AAPL,N,KBFF,1345.0,KBFF,N,N,13423.0,PLT,M,Yes,N,,,1,TP,Garrett,600.0,HP,,5,2009-09-08,Tu,1430.0,USA,2009,9,,,411346N,1033859W,,0.0,,,1330.0,310.0,4926.0,7.0,,CLER,0.0,0.0,NONE,,,10.0,59.0,52.0,200.0,U,4.0,F,F,0.0,29.950000762939453,,,NONE,,,,0,0,1,0,1.0,VMC
1175,20090909X546371,091,NONE,SOCATA,TB 9 TAMPI,4.0,1.0,FIXD,2337.0,AIR,N,ANNL,120.0,6984.0,Y,PERS,N,EZM ,1900.0,6A2 ,N,N,187.0,PLT,M,No,N,,,1,REC,LYCOMING,180.0,HP,CARB,5,2009-09-08,Tu,1937.0,USA,2009,9,,,331053N,0841450W,,0.0,,,1953.0,309.0,808.0,18.0,DAYL,FEW,6000.0,0.0,NONE,,,10.0,86.0,61.0,0.0,Y,4.0,T,T,0.0,30.01000022888184,,,NONE,,,,0,0,2,0,2.0,VMC
1176,20090909X638431,091,NONE,AIR CREATION,582SL,2.0,1.0,FIXD,1000.0,WSFT,N,UNK,,140.0,Y,PERS,N,None,1900.0,None,N,N,990.0,PLT,M,No,N,,,1,REC,Rotax,65.0,HP,CARB,5,2009-09-05,Sa,2000.0,USA,2009,9,,,043190N,0007180W,,0.0,,,1951.0,98.0,322.0,11.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,79.0,48.0,310.0,U,8.0,F,F,18.0,30.11000061035156,,,MINR,,,,0,1,0,0,1.0,VMC
1177,20090910X519301,091,NONE,BEECH,H35,4.0,1.0,RETR,3025.0,AIR,N,ANNL,,6125.0,Y,PERS,N,8PA1,1800.0,8PA1,N,N,1003.0,PLT,M,No,N,,,1,REC,CONT MOTOR,230.0,HP,FINJ,7,2009-09-09,We,1825.0,USA,2009,9,,,402634N,0762630W,Farmers Pride,1.0,,495.0,1756.0,230.0,300.0,20.0,DAYL,,0.0,14000.0,OVC,,,10.0,72.0,64.0,60.0,U,6.0,F,T,0.0,30.149999618530277,,,MINR,,,,0,1,0,0,1.0,VMC
1178,20090910X648461,091,NONE,CESSNA,180J,4.0,1.0,FIXD,,AIR,N,,,,Y,PERS,,N/A ,,N/A ,N,N,187.0,PLT,M,No,N,,,1,REC,CONT MOTOR,230.0,HP,CARB,6,2009-09-09,We,2230.0,USA,2009,9,,,582914N,1335622W,,0.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
1179,20090911X810411,091,NONE,CIRRUS,SR-22,4.0,1.0,FIXD,3400.0,AIR,N,AAIP,40.0,93.0,Y,PERS,N,UZA ,1112.0,UZA ,N,N,400.0,PLT,M,No,Y,,,1,REC,TCM,310.0,HP,CARB,6,2009-09-11,Fr,1115.0,USA,2009,9,,,345916N,0081325W,Rock Hill,0.0,,666.0,1105.0,0.0,666.0,0.0,DAYL,SCAT,6000.0,0.0,NONE,,,9.0,61.0,57.0,20.0,U,4.0,F,T,0.0,30.200000762939453,,,FATL,,,,1,0,0,0,1.0,VMC
1180,20090911X426321,091,NONE,CESSNA,170A,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,,4030.0,Y,PERS,N,IA27,1905.0,3GV ,N,N,9000.0,PLT,M,Yes,N,,,1,REC,Continental,145.0,HP,CARB,5,2009-09-06,Su,2030.0,USA,2009,9,,,039056N,0941247W,Grain Valley,0.0,,835.0,1954.0,287.0,759.0,19.0,DAYL,,0.0,2600.0,BKN,,,10.0,72.0,61.0,60.0,U,5.0,F,F,0.0,30.1299991607666,,,NONE,,,,0,0,1,0,1.0,VMC
1181,20090911X438041,091,NONE,SIAI-MARCHETTI,F.260,4.0,1.0,RETR,2430.0,AIR,N,ANNL,8.0,1592.0,Y,PERS,N,RYY ,1730.0,RYY ,N,N,1300.0,PLT,M,No,N,,,1,REC,Lycoming,260.0,HP,CARB,2,2009-09-04,Fr,1730.0,USA,2009,9,,,034047N,0843555W,Cobb County,1.0,,1040.0,1746.0,270.0,1040.0,1.0,DAYL,FEW,3000.0,0.0,NONE,,,10.0,75.0,59.0,110.0,U,12.0,F,F,16.0,30.1299991607666,,,MINR,,,,0,2,0,0,2.0,VMC
1182,20090911X641381,091,IFR,CESSNA,421,7.0,2.0,RETR,7450.0,AIR,N,ANNL,48.0,2570.0,Y,BUS ,N,SAF ,1940.0,SGR ,N,N,2300.0,PLT,M,No,N,,,1,REC,CONTINENTAL,375.0,HP,FINJ,2,2009-09-04,Fr,2255.0,USA,2009,9,,,293712N,0953914W,Sugar Land Regional Airport,0.0,,83.0,2153.0,360.0,82.0,0.0,DAYL,FEW,3000.0,0.0,NONE,,,10.0,86.0,68.0,150.0,U,10.0,F,T,0.0,29.950000762939453,,,NONE,,,,0,0,1,0,1.0,VMC
1183,20090913X232231,091,NONE,BELLANCA,17-30A,4.0,1.0,RETR,3325.0,AIR,N,ANNL,,2163.0,Y,PERS,N,S33 ,1400.0,LGD ,N,N,1767.0,PLT,M,No,N,,,1,REC,CONT MOTOR,285.0,HP,,6,2009-09-02,We,1515.0,USA,2009,9,,,451724N,0118025W,La Grande Airport,0.0,,2717.0,1515.0,0.0,2717.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,63.0,45.0,0.0,U,,F,F,0.0,30.100000381469727,,,NONE,,,,0,0,3,0,3.0,VMC
1184,20090913X239401,091,UNK,UNIVERSAL,GLOBE GC-1,2.0,1.0,RETR,1835.0,AIR,N,ANNL,,1808.0,Y,PERS,N,WHP ,1705.0,WHP ,N,N,306.0,PLT,M,No,N,,,1,REC,Lycoming,180.0,HP,FINJ,6,2009-09-04,Fr,1745.0,USA,2009,9,,,341533N,1182448W,Whiteman Airport,0.0,,1003.0,1747.0,0.0,1003.0,0.0,DAYL,FEW,15000.0,0.0,NONE,,,10.0,88.0,0.0,250.0,U,4.0,F,T,0.0,29.86000061035156,,,NONE,,,,0,0,1,0,1.0,VMC
1185,20090913X248241,091,NONE,CESSNA,T210H,4.0,1.0,RETR,3400.0,AIR,N,ANNL,38.0,2420.0,Y,PERS,Y,RAL ,1700.0,AVX ,N,N,480.0,PLT,M,No,N,,,1,REC,CONT MOTOR,285.0,HP,,6,2009-09-05,Sa,1740.0,USA,2009,9,,,332417N,1182457W,Catalina Airport,0.0,,1602.0,1751.0,0.0,1602.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,81.0,55.0,260.0,U,6.0,F,T,0.0,29.979999542236328,,,NONE,,,,0,0,4,0,4.0,VMC
1186,20090914X146421,091,NONE,PIPER,PA-32-301,6.0,1.0,FIXD,3600.0,AIR,N,ANNL,16.0,2142.0,Y,PERS,N,11R ,1705.0,88R ,N,N,693.0,PLT,M,No,N,,,1,REC,LYCOMING,300.0,HP,FINJ,6,2009-09-05,Sa,1755.0,USA,2009,9,,,302840N,0098716W,Spicewood,0.0,,,,0.0,,0.0,DAYL,SCAT,0.0,0.0,NONE,,,10.0,0.0,0.0,0.0,Y,,T,T,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
1187,20090914X205481,091,UNK,CESSNA,172S,4.0,1.0,FIXD,2550.0,AIR,N,AAIP,,1020.0,Y,INST,N,PKD ,115.0,GFK ,N,N,112.0,PLT,M,Yes,N,,,1,REC,Lycoming,180.0,HP,FINJ,6,2009-09-13,Su,330.0,USA,2009,9,,,046542N,0095423W,Park Rapids Municipal,1.0,,1445.0,253.0,0.0,1445.0,1.0,NITE,,0.0,7000.0,OVC,,,10.0,64.0,61.0,230.0,U,7.0,F,T,0.0,30.170000076293945,,,MINR,,,,0,1,0,0,1.0,VMC
1188,20090914X519011,091,NONE,SIERRA,E5A Replica,,1.0,FIXD,,AIR,Y,,,,Y,PERS,,PHN ,2000.0,PHN ,N,N,200.0,PLT,,,N,,,1,REC,Continental,100.0,HP,CARB,6,2009-09-12,Sa,1930.0,USA,2009,9,,,425439N,0823143W,St. Clair County Municipal,0.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
1189,20090914X602001,091,UNK,CESSNA,305A,2.0,1.0,FIXD,,AIR,N,,,,Y,PERS,,KHLN,1330.0,KHLN,N,N,3332.0,PLT,M,No,N,,,1,REC,CONT MOTOR,230.0,HP,,6,2009-09-11,Fr,1410.0,USA,2009,9,,,463625N,1115858W,Helena Regional,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
1190,20090914X746441,091,VFR,CESSNA,170B,4.0,1.0,FIXD,,AIR,N,ANNL,,3450.0,Y,PERS,N,CYS ,1630.0,DHT ,N,N,9000.0,PLT,M,No,N,,,1,REC,CONT MOTOR,145.0,HP,CARB,6,2009-09-11,Fr,1945.0,USA,2009,9,,,036121N,1023250W,Dalhart Municipal,0.0,,3991.0,1953.0,0.0,3991.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,82.0,52.0,50.0,U,13.0,F,F,17.0,30.13999938964844,,,MINR,,,,0,2,0,0,2.0,VMC
1191,20090914X800101,135,CVFR,ROBINSON HELICOPTER COMPANY,R44 II,4.0,1.0,FIXD,2500.0,HELI,N,100H,41.0,487.0,Y,,N,FAI ,1700.0,,N,N,2408.0,PLT,M,Yes,N,,,1,REC,LYCOMING,260.0,HP,FINJ,6,2009-09-07,Mo,135.0,USA,2009,9,,,653426N,1444651W,,0.0,,,,0.0,,0.0,DAYL,,2000.0,2000.0,BKN,,,20.0,41.0,0.0,0.0,Y,10.0,T,F,20.0,29.600000381469727,,,NONE,,,,0,0,3,0,3.0,VMC
